name,city,street_address,logo_url,latitude,longitude
Al Rehman Clinic,Lahore,Khara Chowk Raiwind Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
AL Shafi Medical and Dental Complex,Lahore,1-B Guldasht Town Cantt Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Aman Medical Center,Lahore,Shop No 2 commercial area Canal Road.Next to Izmir Town Nespak Scheme Phase 2 - Site 1 Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.42517,74.185365
Athena Aesthetics Hospital,Lahore,"B-51 Shamshad Haider Road, Gulberg II Gulberg Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.513035,74.349572
Cavalry Dental Clinic,Lahore,Masood Anwari Road Cavalry Ground Extension Cavalry Ground Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Century Health Care Dental & Health Services,Lahore,428 jahanzeb block Allama Iqbal Town Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Chalk Talk PsyCare Lahore,Lahore,"3D, Building no 28, Sector B Askari 11 Askari 11 Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Cmh Lahore Medical And Dental College Hospital,Lahore,Abdul Rehman Rd Saddar Lahore,https://static.marham.pk/assets/hospitals/959/cmh-lahore-medical-college-52_450X450.jpg,31.539993,74.376542
Cosmagic Plastic and Cosmetic Surgery Clinic,Lahore,13-DD DHA Phase 4 Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.463867,74.384043
Cosmetique Clinic,Lahore,"190 DD Block, Commercial Area, Next to Jamia Mosque DHA Defence Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.539995,74.353749
Dr Humza Mohsin Home Visit,Lahore,"Street # 77, Near Faisal Town GOR 1 Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr Imrans Cosmetic Surgi Center,Lahore,"10-D Ghalib Rd, Block C Gulberg 2, Lahore Gulberg 2 Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.520755,74.340448
Dr Rabia Skin & Laser Clinic,Lahore,Ground Floor C4-4 Business Bay Block M 1 Lake City Lake City Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.357279,74.245811
Dr Zaheer Saleem Skin Laser & Aesthetic Clinic,Lahore,53/F Main Boulevard Punjab Society DHA Ghazi Road Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.4557,74.366116
Dr. Muhammad Nauman Siddique Clinic,Lahore,32 block B PCSIR employees Phase 2 johar town Naz re pakistan road B Block PCSIR Phase 2 Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr. Sajid Maqbool Clinic,Lahore,"84 Tipu Street, Tipu Block Garden Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.500414,74.327407
Friends Table Hospital,Lahore,133 EE DHA Phase 4 Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Hanif Clinic,Lahore,House no 479- 1 Township Sector C-1 Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.445113,74.300019
Recovery Rehab Centre ( Dr. Ahsan Ul Haq Chishti ),Lahore,"447, Block G3, Phase 2, Johar Town Johar Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.471015,74.276547
Rehab Care Hospital,Lahore,"27-Q Block, Phase 2, Near Ayub Chowk Johar Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.455976,74.267548
Reliable Dental Consultants,Lahore,"Shop No. 322, Block H-3 Phase 2, Lahore Johar Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.467706,74.260719
Shaheen Medicare Pharmacy,Lahore,111-B Sector C Bahria Town - Jasmine Block Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.372698,74.187887
Siqarah Dental Center,Lahore,"114 Sutlej Ave, Awasia Housing Society, Near Wapda Town Awasia Housing Society Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Tariq Hospital,Lahore,"New Elahi Park, Near Chowk Nakhuda Misri Shah Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.585543,74.336461
Precious Days Hospital,Lahore,Canal Bank Road Thokar Niaz Baig Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.455229,74.215972
Prime Dental & Maxillofacial Surgery Clinic,Lahore,344 K-2 Wapda town phase 1 Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.419719,74.263021
PSRD Hospital,Lahore,"Plot 111, Ferozpur Rd, Shah Jamal, Ichra, Lahore. Ferozepur Road Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Psychiatry Clinic,Lahore,Opposite fatima memorial hospital Shadman 1 Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Raza Medical Complex,Lahore,G8QP+2PC? 10-C ll Shadman 2 Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.537591,74.336698
Realisticure Skin & Aesthetics Clinic,Lahore,A2 11 H Block Commercial Zone Valancia Society Valencia Housing Society Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.403,74.257548
Hussain Hospital,Lahore,"213 Multan Rd, Mehran Block Allama Iqbal Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.502441,74.268068
IRONBOX Fitness Studio and Crossfit963,Lahore,"Street 1, Sector B Askari 11 Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Jaagrati Psych Retreat,Lahore,"6,9 Lower Ground, Eden Heights, Main Gulberg Jail Rd Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.534176,74.346242
Jaagrati Psych Retreat Hospital,Lahore,9 Lower Ground Eden Heights Jail Road Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Lahore Medical Complex and The Heart Hospital,Lahore,55 Main Boulevard Gulberg Block E 1 Gulberg III Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.512958,74.341719
Life Care Hospital Bahria Town,Lahore,Aa Block Sector D Bahria Town Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr. Mannan`s 32 Dental Care & Implant Center,Lahore,"153 H, M Block Defence Road Phase 2 Muhafiz Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.388697,74.27356
ENT Clinic (DHA),Lahore,"32/3 sector-A, street 14 DHA Phase 1 Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
F. Aesthetics,Lahore,"Orange Train Station, Near Servaid Pharmacy, Pakistan Mint, Shalamar Town Shalimar Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.585298,74.388024
Gulab Devi Hospital,Lahore,Nishter Town Ferozepur Road Lahore,https://static.marham.pk/assets/hospitals/1081/ghulab-devi-47_450X450.jpg,31.472802,74.344549
Haq Family Hospital,Lahore,"Chungi Amar Sidu, Bahadrabad, pul FerozPur Road Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.453029,74.36217
Health Care Center,Lahore,Walton Road Near bank of punjab Walton Road Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Carex Hospital & Carex Lab,Lahore,"B1, 239-7, Main Al-Madina Road Township Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.460612,74.309123
CMA Healthcare complex / Hyyat Pharmacy,Lahore,"Plot No, Thokar Niaz Baig, 3 Raiwind Rd, Block D Nawab Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.454553,74.245569
Continental Medical College And Hospital,Lahore,"1-Km, Defence Road Bhubtian Chowk Raiwind Road Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,30.91489,75.8217
Dental Works,Lahore,"Shop No.14, 15 C Block Bank Square Market Model Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.488334,74.326633
Doctors Medical Center,Lahore,"Main Commercial Area, Bankers Co-operative Housing Society, Kamahan Exit DHA Defence Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.448641,74.392616
Dr Nukhbats Audio Rehab Centre,Lahore,"129-A, G.O.R - V, Faisal Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.484933,74.300758
Saba Clinic,Lahore,"142, Topaz Block Park View Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.455067,74.200574
Surya Azeem Hospital,Lahore,5-Bahawalpur Road Chauburji Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.553916,74.305216
The Consultants Medical & Dental,Lahore,Plot 8-CC Sector D(near macdonald? Jasmine Block Sector C Bahria Town Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.376024,74.188885
Zahra Eye Clinic,Lahore,"77-B, off Near Olympia Suzuki Showroom, Zahoor Elahi Rd, Block B Gulberg 2 Gulberg 2 Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Al e Imran hospital,Lahore,"852, Block B Faisal Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Al Shifa Clinic Talagang,Lahore,"1st Floor, Sadiq Arcade, Link Road Model Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bilal Clinic,Lahore,564 1-C1 Fareedia Street Township Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bilqees Sarwar Hospital,Lahore,Service Road 27 km Main Ferozpur Road Ferozepur Road Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.338406,74.38096
Bodevolution Signature Clinic,Lahore,32 A Lawrence Road Jubilee Town Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.554039,74.325888
Body Healing Healthcare and Drug Rehab Cente,Lahore,"260 A,Safari Villas,Behria Town, Safari Villas Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Al Wahab Clinic & Maternity Center,Lahore,khan chowk ghaziabad police station Ghaziabad Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Al- Rehmat Endocrine and Diabetes Clinic,Lahore,57-D3 Wapda Town Wapda Town Extension Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.438974,74.270096
Al- Shaafi Medical and Dental Clinic,Lahore,Guldasht Town Near Gourmet Backers Cantt Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Al-Fazal Homeopathic Clinic,Lahore,"3 Main Bazar Kot Shahab Din Rd, G T Road, Shahdara Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.635951,74.285124
Al-Noor Hospital,Lahore,"Main Bazaar, Multan Rd Awan Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.50393,74.265842
Ali Hospital Bedian Road,Lahore,"Bhatta Chowk, Alfalah Town Phase 1 Cantt View Housing Scheme Bedian Road Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Alina Dental Surgery & Orthodontic Centre,Lahore,House no 18 block J2 Abbaseen Rd Wapda Town Extension Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.423765,74.265378
Allah Yar Khan Mother and Child Care Hospital,Lahore,College Road Township Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.437698,74.290509
Alle Fatima Hospital,Lahore,65-Ravi Road Qasurpura Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.554606,74.357158
American Dental Laser and Implants,Lahore,"19 Sir Syed Rd, Block K, Gulberg 2 Gulberg 2 Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.521093,74.347716
American Medical Complex,Lahore,78 Ahmed Block Garden Town Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.50976,74.324252
Auditory Verbal Pakistan,Lahore,"33A Queens Road, behind Queens Center Jubilee Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.551503,74.31765
Avicenna Hospital,Lahore,291 FF CCA defence phase 4.komplett health care DHA Phase 4 Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.469832,74.434275
Avicenna Hospital  DHA,Lahore,Bedian Road DHA Phase 9 Bedian Road Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.433852,74.467677
Ayesha Clinic,Lahore,tune.pk building PIA Society Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Azhar Dental Studio,Lahore,"Commercial Market, DHA Phase 2, Sector T Dha phase 2 Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Azlan Clinic,Lahore,"584 B-3, Johar Town Johar Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bajwa Orthopedic Clinic,Lahore,"38-C, Cavalry Ground Cantt Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.501564,74.366199
Al Hayat Physio and Rehab Clinic,Lahore,Near to bahria gate# 1 bahria Town Bahria Town Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Al Khair Clinic,Lahore,290/8 Q block main airport road DHA Defence Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Al Khomein,Lahore,Akbari Gate Bazar Kucha Sadawaran Akbari Mandi Walled City Lahore Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.579563,74.323924
Al Khomeini Free hospital,Lahore,Akbari Gate Bazar Kucha Sadawaran Akbari Mandi Walled City Lahore Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.579563,74.323924
Al Momin Clinic & Primeshifa Physiotherapy Centre,Lahore,642 N-Block near Shabab chowk Samnabad Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.523641,74.332766
Al Shafi Eye and Medical Complex,Lahore,106 A Block Sabzazar Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Abdul Aziz Psychologist Clinic (Mental Health Counsellor),Lahore,"Mustafa, 31-A, Abbas Block Town Mustafa Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.490822,74.268039
Aesthetic Lab,Lahore,1st floor building # 165 A block P near mini market Gulberg 2 Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Aesthetic Skin Clinic,Lahore,Gulberg 2 DHA Defence Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.466799,74.382778
Aga Khan University Hospital Medical Centre,Lahore,"89 H, Near McDonalds Jail Road Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.538725,74.337161
Ahmad medical complex,Lahore,Canal Garden Lahore Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Al Hameed Medical Center,Lahore,Naya Pul Muslimabad MughalPura Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Zafar Memorial Hospital,Lahore,"Main Bara Dari Rd, Begum Kot Taragarh Shahdara Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.613484,74.269846
Zahra Medical  & eye  care Center,Lahore,"H/102 (Bait-ul-Hamad) Main Market, Near Mcb Bank ,Samanabad Town ,Lahore. Samanabad Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Zainab Siddique Poly Clinic,Lahore,Round about Engineering town sector A Defense Road Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Zeerak Matab Herbal & Hijama.,Lahore,Shop No. 24 1st Floor West Shopping Complex Shuhada Town Sector C Askari 11 Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.442145,74.429843
ZQ Solutions,Lahore,"Office No 1013, 10th Floor, Alhafeez Heights, Gulberg III Garden Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
32 Smile Avenue Dental Clinic,Lahore,Testing Address Lahore Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,44.045213,-123.081602
University Medical Center - UMC,Lahore,"UMT School of Health Sciences, 72-A, Dubai Town Raiwand Road Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.416853,74.230259
USA Dental Center,Lahore,Plaza No. A-1? 13? Commercial Zone Block H Valencia Valencia Housing Society Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Wazir Hospital,Lahore,"219, Block 1 - Sector C1 Township Lahore",https://static.marham.pk/assets/hospitals/263/random-99_450X450.jpg,31.450112,74.308888
Wellness & Therapy Center for Special Needs Children,Lahore,"234-Airline Housing Society, Khayban-e-Jinnah Airline Housing Society Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Wellness and Cupping Clinic,Lahore,"House 429,Street 19 New Shaheen block Bharia Town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Winsome Hair Clinic,Lahore,Minsim Asthatic 96 Second Floor Genesis Chowk Shadman 1 Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.541832,74.328957
Cantonment General Hospital,Lahore,"Delhi Rd, Saddar Town Saddar Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.547467,74.382473
Care inn hospital,Lahore,Umer din Road wasan pura Misri Shah Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.589842,74.336819
Shifa OPD Clinic,Lahore,"12-D, PIA Road Wapda town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Social Security Hospital,Lahore,"Multan Chungi, Multan Road Ferozepur Road Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,31.554606,74.357158
Tasneem Clinic,Lahore,34 A2 Johar Town Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,31.459903,74.269923
Test Hospital,Lahore,Shershah Block Garden Town Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
The Consultants Medical & Dental Clinic,Lahore,"Plot 8CC Block Sector D, Bahria Town, Lahore, Punjab, Pakistan. bahria  town Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Sawaab Clinic,Lahore,Near Al Karim Chowk Township Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
School Of Nutrition Hospital,Lahore,150 Y DHA Phase 3 Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Scims Clinic,Lahore,6-A Block-D Mohlanwal Scheme Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
